,HourDK,SpotPurchase,SpotSale,SpotPriceEUR,ElbasAveragePriceEUR,ElbasMaxPriceEUR,ElbasMinPriceEUR
7230,2020-01-16 07:00:00,3602.8,3066.9,25.0,0.0,0.0,0.0
7231,2020-01-16 08:00:00,3654.2,2809.8,25.38,0.0,0.0,0.0
7232,2020-01-16 09:00:00,3633.9,2595.9,25.33,24.78,29.5,20.2
7233,2020-01-16 10:00:00,3651.8,2727.8,25.27,22.45,25.27,20.0
7234,2020-01-16 11:00:00,3635.9,2648.6,25.18,0.0,0.0,0.0
7235,2020-01-16 12:00:00,3599.2,2524.5,25.07,24.0,30.29,21.8
7236,2020-01-16 13:00:00,3611.1,2489.3,25.09,23.46,25.09,21.9
7237,2020-01-16 14:00:00,3640.4,2438.7,25.18,0.0,0.0,0.0
7238,2020-01-16 15:00:00,3645.8,2363.4,25.36,0.0,0.0,0.0
7239,2020-01-16 16:00:00,3736.5,2315.4,25.86,28.47,37.98,22.1
7240,2020-01-16 17:00:00,3896.1,2401.1,34.61,33.75,49.88,24.1
7241,2020-01-16 18:00:00,3794.7,2493.6,25.59,0.0,0.0,0.0
7242,2020-01-16 19:00:00,3625.8,2620.8,25.14,26.63,32.0,23.13
7243,2020-01-16 20:00:00,3503.1,2643.7,24.74,23.6,36.4,21.01
7244,2020-01-16 21:00:00,3425.0,2866.5,24.51,22.48,24.87,19.7
7245,2020-01-16 22:00:00,3358.1,3015.9,24.04,21.97,24.04,20.0
7246,2020-01-16 23:00:00,3259.9,3139.7,23.13,19.96,22.0,17.6
7247,2020-01-17 00:00:00,3728.0,3322.6,22.92,19.77,24.95,16.0
7248,2020-01-17 01:00:00,3758.9,3381.2,22.61,0.0,0.0,0.0
7249,2020-01-17 02:00:00,3744.6,3434.4,22.19,0.0,0.0,0.0
7250,2020-01-17 03:00:00,3747.0,3381.2,22.39,0.0,0.0,0.0
7251,2020-01-17 04:00:00,3764.5,3347.8,23.26,0.0,0.0,0.0
7252,2020-01-17 05:00:00,3837.9,3210.9,23.61,0.0,0.0,0.0
7253,2020-01-17 06:00:00,3983.4,3039.5,24.25,0.0,0.0,0.0
7254,2020-01-17 07:00:00,4006.1,2961.6,24.76,21.44,26.95,19.8
7255,2020-01-17 08:00:00,4067.2,2870.8,25.04,0.0,0.0,0.0
7256,2020-01-17 09:00:00,4035.1,2812.4,25.04,0.0,0.0,0.0
7257,2020-01-17 10:00:00,4019.6,2783.9,25.09,24.06,25.09,22.42
7258,2020-01-17 11:00:00,3968.0,2770.1,25.1,23.42,25.0,22.0
7259,2020-01-17 12:00:00,3898.1,2755.2,25.09,22.17,25.08,20.0
7260,2020-01-17 13:00:00,3872.2,2684.7,25.1,0.0,0.0,0.0
7261,2020-01-17 14:00:00,3827.8,2617.1,25.11,22.72,25.0,21.8
7262,2020-01-17 15:00:00,3824.2,2454.3,25.23,0.0,0.0,0.0
7263,2020-01-17 16:00:00,4090.4,2165.2,25.62,0.0,0.0,0.0
7264,2020-01-17 17:00:00,4263.1,2210.7,40.62,0.0,0.0,0.0
7265,2020-01-17 18:00:00,4206.6,2124.0,42.09,0.0,0.0,0.0
7266,2020-01-17 19:00:00,4187.8,1911.7,35.52,31.04,42.1,25.67
7267,2020-01-17 20:00:00,4148.0,1744.8,34.17,27.56,41.9,24.01
7268,2020-01-17 21:00:00,4253.6,1726.3,24.7,22.7,27.77,21.0
7269,2020-01-17 22:00:00,4110.9,1653.2,24.48,22.16,24.86,20.0
7270,2020-01-17 23:00:00,3963.9,1516.0,24.06,19.46,22.58,15.25
7271,2020-01-18 00:00:00,3671.3,2276.1,22.15,17.75,22.15,10.05
7272,2020-01-18 01:00:00,3639.8,2369.5,23.02,18.47,24.4,15.52
7273,2020-01-18 02:00:00,3536.4,2414.0,22.24,0.0,0.0,0.0
7274,2020-01-18 03:00:00,3639.8,2489.6,22.61,19.26,22.61,17.0
7275,2020-01-18 04:00:00,3632.7,2672.4,22.57,0.0,0.0,0.0
7276,2020-01-18 05:00:00,3659.2,2678.5,22.51,0.0,0.0,0.0
7277,2020-01-18 06:00:00,3709.5,2722.9,22.31,19.52,22.71,18.0
7278,2020-01-18 07:00:00,3791.5,2612.7,22.74,21.17,26.22,14.01
7279,2020-01-18 08:00:00,3899.8,2729.0,23.18,0.0,0.0,0.0
7280,2020-01-18 09:00:00,3954.5,2848.1,23.58,19.96,22.68,18.0
7281,2020-01-18 10:00:00,3973.7,2857.9,23.85,20.06,22.04,19.0
7282,2020-01-18 11:00:00,3960.2,2968.9,23.76,0.0,0.0,0.0
7283,2020-01-18 12:00:00,3942.4,2993.3,23.62,0.0,0.0,0.0
7284,2020-01-18 13:00:00,3944.5,3107.1,23.47,20.38,21.69,18.0
7285,2020-01-18 14:00:00,3920.4,3159.0,23.52,20.13,21.86,18.5
7286,2020-01-18 15:00:00,3919.7,3066.9,23.84,0.0,0.0,0.0
7287,2020-01-18 16:00:00,4001.7,3077.7,24.07,0.0,0.0,0.0
7288,2020-01-18 17:00:00,4132.1,2793.6,24.34,21.06,22.0,20.0
7289,2020-01-18 18:00:00,4086.2,2867.5,24.13,0.0,0.0,0.0
7290,2020-01-18 19:00:00,3980.7,3040.9,23.82,21.82,22.56,21.0
7291,2020-01-18 20:00:00,3905.4,3101.3,23.39,21.37,22.0,20.01
7292,2020-01-18 21:00:00,3844.2,3058.4,23.14,21.11,21.5,20.5
7293,2020-01-18 22:00:00,3790.1,3147.3,23.13,20.85,22.99,20.5
7294,2020-01-18 23:00:00,3726.8,3170.9,22.66,22.3,29.95,20.02
7295,2020-01-19 00:00:00,3685.0,2834.4,22.29,22.14,30.65,19.9
7296,2020-01-19 01:00:00,3653.9,2925.6,21.91,25.3,31.0,20.02
7297,2020-01-19 02:00:00,3643.3,3081.4,21.69,0.0,0.0,0.0
7298,2020-01-19 03:00:00,3633.4,3201.7,21.53,0.0,0.0,0.0
7299,2020-01-19 04:00:00,3635.4,3271.4,21.61,0.0,0.0,0.0
7300,2020-01-19 05:00:00,3661.9,3292.3,21.9,0.0,0.0,0.0
7301,2020-01-19 06:00:00,3717.3,3213.0,22.15,22.36,25.0,22.15
7302,2020-01-19 07:00:00,3788.0,3144.4,22.1,0.0,0.0,0.0
7303,2020-01-19 08:00:00,3863.9,3195.4,22.38,21.59,23.0,20.01
7304,2020-01-19 09:00:00,3894.8,3119.4,22.65,21.71,25.5,20.2
7305,2020-01-19 10:00:00,3914.8,3115.2,23.01,0.0,0.0,0.0
7306,2020-01-19 11:00:00,3924.5,3187.0,23.08,0.0,0.0,0.0
7307,2020-01-19 12:00:00,3924.1,3175.0,23.06,23.58,24.5,22.81
7308,2020-01-19 13:00:00,3912.1,3063.3,23.05,0.0,0.0,0.0
7309,2020-01-19 14:00:00,3920.6,2852.3,22.91,0.0,0.0,0.0
7310,2020-01-19 15:00:00,3917.4,2494.3,23.29,0.0,0.0,0.0
7311,2020-01-19 16:00:00,3960.2,2207.0,31.02,0.0,0.0,0.0
7312,2020-01-19 17:00:00,4201.7,2426.7,39.39,0.0,0.0,0.0
7313,2020-01-19 18:00:00,3944.5,2271.5,44.24,0.0,0.0,0.0
7314,2020-01-19 19:00:00,4025.5,2250.5,39.88,0.0,0.0,0.0
7315,2020-01-19 20:00:00,3920.8,2145.8,39.73,0.0,0.0,0.0
7316,2020-01-19 21:00:00,3843.4,2061.3,35.86,26.64,35.86,24.5
7317,2020-01-19 22:00:00,3765.5,1694.3,29.55,26.66,30.18,21.01
7318,2020-01-19 23:00:00,3730.1,1710.4,28.62,29.87,36.19,23.6
7319,2020-01-20 00:00:00,3776.3,1519.1,22.84,31.04,34.68,23.99
7320,2020-01-20 01:00:00,3764.8,1544.2,22.53,0.0,0.0,0.0
7321,2020-01-20 02:00:00,3733.1,1604.9,22.4,0.0,0.0,0.0
7322,2020-01-20 03:00:00,3723.1,1693.7,22.28,29.4,33.0,23.99
7323,2020-01-20 04:00:00,3746.4,1906.8,22.68,29.64,31.9,23.99
7324,2020-01-20 05:00:00,3794.6,2019.6,25.5,0.0,0.0,0.0
7325,2020-01-20 06:00:00,3750.8,2171.6,22.79,0.0,0.0,0.0
7326,2020-01-20 07:00:00,3941.3,2166.3,26.09,25.65,29.19,24.01
7327,2020-01-20 08:00:00,4010.8,2235.8,29.63,0.0,0.0,0.0
7328,2020-01-20 09:00:00,4035.3,2266.5,23.91,0.0,0.0,0.0
7329,2020-01-20 10:00:00,4012.2,2344.4,23.76,22.95,25.5,21.01
7330,2020-01-20 11:00:00,3983.1,2525.3,23.88,0.0,0.0,0.0
7331,2020-01-20 12:00:00,3939.1,2706.6,23.54,22.96,26.0,20.0
7332,2020-01-20 13:00:00,3947.6,2562.0,23.47,21.5,24.89,19.0
7333,2020-01-20 14:00:00,3941.0,2642.2,23.4,21.12,24.1,19.0
7334,2020-01-20 15:00:00,3928.0,2778.0,23.41,0.0,0.0,0.0
7335,2020-01-20 16:00:00,3996.1,2769.6,23.7,22.29,24.1,21.21
7336,2020-01-20 17:00:00,4112.5,2747.0,23.76,0.0,0.0,0.0
7337,2020-01-20 18:00:00,4035.7,2841.7,23.41,0.0,0.0,0.0
7338,2020-01-20 19:00:00,3937.7,2793.1,22.91,23.85,40.0,21.0
7339,2020-01-20 20:00:00,3842.0,2897.8,22.48,23.86,30.0,19.0
7340,2020-01-20 21:00:00,3753.4,2898.7,21.28,21.42,30.75,20.3
7341,2020-01-20 22:00:00,3665.6,3043.8,20.64,19.83,20.04,19.29
7342,2020-01-20 23:00:00,3581.9,3019.3,17.92,17.29,31.73,16.2
7343,2020-01-21 00:00:00,3521.5,3210.0,17.93,24.94,33.05,15.59
7344,2020-01-21 01:00:00,3513.1,3286.2,17.88,0.0,0.0,0.0
7345,2020-01-21 02:00:00,3505.4,3222.7,17.67,0.0,0.0,0.0
7346,2020-01-21 03:00:00,3503.7,3292.9,17.75,0.0,0.0,0.0
7347,2020-01-21 04:00:00,3508.5,3311.8,19.4,16.98,29.75,11.0
7348,2020-01-21 05:00:00,3575.9,3410.7,19.66,0.0,0.0,0.0
7349,2020-01-21 06:00:00,3758.2,3365.6,20.78,21.12,23.0,18.6
7350,2020-01-21 07:00:00,3987.1,3265.0,21.7,0.0,0.0,0.0
7351,2020-01-21 08:00:00,4043.4,3225.7,22.05,20.6,25.0,18.77
7352,2020-01-21 09:00:00,4018.1,3185.7,21.97,0.0,0.0,0.0
7353,2020-01-21 10:00:00,4031.9,3175.0,21.94,21.34,21.94,21.0
7354,2020-01-21 11:00:00,3996.1,3158.1,21.88,0.0,0.0,0.0
7355,2020-01-21 12:00:00,3953.9,3065.9,21.99,21.72,22.6,21.2
7356,2020-01-21 13:00:00,3962.0,3046.9,21.97,0.0,0.0,0.0
7357,2020-01-21 14:00:00,3958.9,3053.2,22.0,0.0,0.0,0.0
7358,2020-01-21 15:00:00,3962.5,3047.2,22.12,0.0,0.0,0.0
7359,2020-01-21 16:00:00,4032.3,2892.0,22.72,20.35,22.32,18.0
7360,2020-01-21 17:00:00,4148.9,2669.4,23.11,21.98,22.31,21.81
7361,2020-01-21 18:00:00,4083.0,2635.4,22.84,0.0,0.0,0.0
7362,2020-01-21 19:00:00,3944.1,2577.7,22.0,21.3,22.5,19.5
7363,2020-01-21 20:00:00,3854.1,2548.3,21.14,19.53,22.8,18.2
7364,2020-01-21 21:00:00,3775.5,2538.0,20.89,20.45,28.2,16.0
7365,2020-01-21 22:00:00,3690.2,2743.4,20.25,19.07,22.8,17.0
7366,2020-01-21 23:00:00,3604.9,2841.1,19.19,18.95,23.12,15.44
7367,2020-01-22 00:00:00,3584.9,2835.2,20.04,21.28,28.0,15.0
7368,2020-01-22 01:00:00,3565.1,2962.7,19.87,19.78,28.06,12.0
7369,2020-01-22 02:00:00,3548.4,3053.9,19.56,16.08,26.8,6.0
7370,2020-01-22 03:00:00,3535.6,3136.8,19.45,0.0,0.0,0.0
7371,2020-01-22 04:00:00,3552.4,3216.6,19.43,0.0,0.0,0.0
7372,2020-01-22 05:00:00,3606.1,3273.5,19.99,0.0,0.0,0.0
7373,2020-01-22 06:00:00,3186.2,3038.2,20.59,0.0,0.0,0.0
7374,2020-01-22 07:00:00,3418.6,2814.6,21.42,27.65,35.42,15.0
7375,2020-01-22 08:00:00,3484.1,2704.0,21.67,0.0,0.0,0.0
7376,2020-01-22 09:00:00,3455.7,2657.5,21.71,0.0,0.0,0.0
7377,2020-01-22 10:00:00,3458.5,2583.3,21.82,19.61,29.82,17.0
7378,2020-01-22 11:00:00,3446.9,2539.5,21.72,20.03,29.72,17.0
7379,2020-01-22 12:00:00,3451.4,2265.2,21.71,0.0,0.0,0.0
7380,2020-01-22 13:00:00,3529.3,2033.3,21.74,0.0,0.0,0.0
7381,2020-01-22 14:00:00,3527.6,1746.4,21.94,0.0,0.0,0.0
7382,2020-01-22 15:00:00,3743.3,1645.1,22.47,28.7,41.47,21.0
7383,2020-01-22 16:00:00,3930.4,1627.7,23.82,36.91,39.98,23.82
7384,2020-01-22 17:00:00,4083.7,1718.7,35.7,0.0,0.0,0.0
7385,2020-01-22 18:00:00,4028.0,1663.0,39.13,0.0,0.0,0.0
7386,2020-01-22 19:00:00,3903.6,1538.6,35.49,65.06,101.49,45.0
7387,2020-01-22 20:00:00,3732.8,1367.8,35.49,53.35,72.5,41.49
7388,2020-01-22 21:00:00,3577.2,1212.2,34.09,49.32,71.54,40.09
7389,2020-01-22 22:00:00,3551.8,1212.3,21.71,39.89,50.88,20.36
7390,2020-01-22 23:00:00,3380.2,1240.2,21.37,24.45,25.01,21.37
7391,2020-01-23 00:00:00,3071.9,1152.8,20.76,24.22,31.03,20.0
7392,2020-01-23 01:00:00,2955.5,1074.0,20.57,0.0,0.0,0.0
7393,2020-01-23 02:00:00,2924.5,1231.5,20.45,25.68,31.01,20.01
7394,2020-01-23 03:00:00,2915.9,1411.0,20.47,25.12,30.06,20.4
7395,2020-01-23 04:00:00,2917.1,1550.7,20.88,21.46,22.5,20.8
7396,2020-01-23 05:00:00,2988.3,1676.7,20.88,0.0,0.0,0.0
7397,2020-01-23 06:00:00,3192.4,1832.6,21.18,0.0,0.0,0.0
7398,2020-01-23 07:00:00,3601.1,1852.9,22.87,32.85,45.0,22.87
7399,2020-01-23 08:00:00,3617.1,1842.1,26.0,0.0,0.0,0.0
7400,2020-01-23 09:00:00,3597.3,1867.8,22.7,0.0,0.0,0.0
7401,2020-01-23 10:00:00,3489.7,1905.3,21.91,26.33,28.0,21.91
7402,2020-01-23 11:00:00,3453.4,2023.2,21.03,0.0,0.0,0.0
7403,2020-01-23 12:00:00,3409.3,1973.5,20.73,24.25,31.0,20.73
7404,2020-01-23 13:00:00,3425.0,2110.6,20.57,24.79,29.0,20.57
7405,2020-01-23 14:00:00,3422.1,2266.3,20.59,0.0,0.0,0.0
7406,2020-01-23 15:00:00,3405.3,2334.2,20.55,0.0,0.0,0.0
7407,2020-01-23 16:00:00,3454.4,2261.2,20.93,0.0,0.0,0.0
7408,2020-01-23 17:00:00,3552.2,2252.9,21.0,0.0,0.0,0.0
7409,2020-01-23 18:00:00,3483.3,2269.8,20.6,22.92,24.5,20.6
7410,2020-01-23 19:00:00,3378.3,2162.2,20.41,20.27,21.88,18.5
7411,2020-01-23 20:00:00,3271.7,2204.5,20.04,19.17,20.1,18.0
7412,2020-01-23 21:00:00,3185.1,2209.9,19.79,18.76,19.99,15.1
7413,2020-01-23 22:00:00,3090.1,2239.9,18.47,17.87,19.0,16.0
7414,2020-01-23 23:00:00,2993.9,2242.4,16.94,16.28,16.94,16.0
7415,2020-01-24 00:00:00,2909.0,2459.2,16.71,16.92,20.0,16.0
7416,2020-01-24 01:00:00,2879.8,2400.6,16.95,0.0,0.0,0.0
7417,2020-01-24 02:00:00,2864.6,2400.9,16.64,17.8,19.0,17.01
7418,2020-01-24 03:00:00,2868.3,2410.2,16.81,0.0,0.0,0.0
7419,2020-01-24 04:00:00,2898.5,2467.4,17.96,0.0,0.0,0.0
7420,2020-01-24 05:00:00,2966.0,2381.1,19.04,0.0,0.0,0.0
7421,2020-01-24 06:00:00,3156.0,2451.5,19.93,0.0,0.0,0.0
7422,2020-01-24 07:00:00,3355.3,2272.0,20.91,0.0,0.0,0.0
7423,2020-01-24 08:00:00,3416.3,2178.8,21.44,0.0,0.0,0.0
7424,2020-01-24 09:00:00,3401.0,2146.0,21.4,0.0,0.0,0.0
7425,2020-01-24 10:00:00,3403.7,2062.9,21.4,0.0,0.0,0.0
7426,2020-01-24 11:00:00,3378.6,2016.0,21.11,0.0,0.0,0.0
7427,2020-01-24 12:00:00,3307.2,2004.0,20.87,0.0,0.0,0.0
7428,2020-01-24 13:00:00,3274.7,1813.7,20.75,0.0,0.0,0.0
7429,2020-01-24 14:00:00,3247.1,1722.1,20.59,20.83,22.96,18.1
7430,2020-01-24 15:00:00,3243.5,1573.9,20.63,19.34,21.87,18.0
7431,2020-01-24 16:00:00,3331.4,1565.6,21.15,0.0,0.0,0.0
7432,2020-01-24 17:00:00,3566.3,1458.3,21.82,19.42,24.99,17.97
7433,2020-01-24 18:00:00,3431.7,1485.1,21.46,0.0,0.0,0.0
7434,2020-01-24 19:00:00,3277.2,1370.1,20.88,17.25,20.0,15.0
7435,2020-01-24 20:00:00,3145.2,1385.3,20.05,19.0,21.7,18.0
7436,2020-01-24 21:00:00,3078.2,1441.2,19.58,17.82,19.58,17.0
7437,2020-01-24 22:00:00,3003.5,1401.6,19.12,19.2,30.7,16.0
7438,2020-01-24 23:00:00,2942.1,1487.9,18.6,16.19,18.0,15.14
7439,2020-01-25 00:00:00,2887.6,1379.2,19.31,23.52,32.33,20.0
7440,2020-01-25 01:00:00,2878.4,1356.8,19.31,24.63,30.46,21.1
7441,2020-01-25 02:00:00,2866.4,1331.1,19.28,22.45,35.0,16.6
7442,2020-01-25 03:00:00,2858.4,1274.4,19.3,0.0,0.0,0.0
7443,2020-01-25 04:00:00,2896.2,1191.0,19.47,23.13,30.41,20.0
7444,2020-01-25 05:00:00,2958.1,1141.5,19.8,0.0,0.0,0.0
7445,2020-01-25 06:00:00,3015.0,1011.2,20.07,0.0,0.0,0.0
7446,2020-01-25 07:00:00,3150.9,1007.2,20.25,0.0,0.0,0.0
7447,2020-01-25 08:00:00,3284.1,1257.6,20.72,20.24,21.9,18.0
7448,2020-01-25 09:00:00,3021.5,1688.6,43.34,0.0,0.0,0.0
7449,2020-01-25 10:00:00,3272.9,1707.8,44.93,44.55,49.0,42.0
7450,2020-01-25 11:00:00,3413.0,1459.7,22.88,0.0,0.0,0.0
7451,2020-01-25 12:00:00,3465.6,1399.9,21.24,0.0,0.0,0.0
7452,2020-01-25 13:00:00,3382.2,1398.5,21.03,17.46,19.12,17.01
7453,2020-01-25 14:00:00,3333.2,1427.3,21.0,16.66,17.45,15.01
7454,2020-01-25 15:00:00,3272.3,1461.4,21.14,0.0,0.0,0.0
7455,2020-01-25 16:00:00,3310.5,1529.0,26.28,0.0,0.0,0.0
7456,2020-01-25 17:00:00,3467.9,1692.9,33.06,0.0,0.0,0.0
7457,2020-01-25 18:00:00,3438.6,1663.6,23.94,0.0,0.0,0.0
7458,2020-01-25 19:00:00,3288.5,1777.6,20.99,18.34,19.0,17.76
7459,2020-01-25 20:00:00,3250.4,1777.8,20.79,18.12,20.14,16.63
7460,2020-01-25 21:00:00,3158.2,1858.3,20.55,17.58,18.0,16.81
7461,2020-01-25 22:00:00,3080.8,1862.5,20.36,17.16,19.0,16.72
7462,2020-01-25 23:00:00,3003.9,1891.0,19.97,19.03,33.4,14.56
7463,2020-01-26 00:00:00,2897.5,2350.2,19.22,14.22,15.01,13.1
7464,2020-01-26 01:00:00,2874.1,2294.6,18.94,13.63,15.0,12.0
7465,2020-01-26 02:00:00,2861.6,2144.1,18.6,0.0,0.0,0.0
7466,2020-01-26 03:00:00,2848.5,2046.6,18.35,14.86,19.0,12.0
7467,2020-01-26 04:00:00,2840.9,2007.4,18.8,0.0,0.0,0.0
7468,2020-01-26 05:00:00,2848.1,1984.0,18.72,0.0,0.0,0.0
7469,2020-01-26 06:00:00,2909.4,1809.6,18.84,0.0,0.0,0.0
7470,2020-01-26 07:00:00,2996.4,1800.8,19.22,0.0,0.0,0.0
7471,2020-01-26 08:00:00,3109.1,1984.1,19.54,0.0,0.0,0.0
7472,2020-01-26 09:00:00,3180.1,2070.7,19.95,16.11,18.97,15.09
7473,2020-01-26 10:00:00,3182.5,2173.0,20.28,16.7,18.0,15.5
7474,2020-01-26 11:00:00,3162.2,2258.3,20.38,0.0,0.0,0.0
7475,2020-01-26 12:00:00,3122.6,2426.9,20.4,0.0,0.0,0.0
7476,2020-01-26 13:00:00,3103.5,2502.0,20.44,0.0,0.0,0.0
7477,2020-01-26 14:00:00,3111.9,2512.3,20.52,0.0,0.0,0.0
7478,2020-01-26 15:00:00,3155.3,2480.1,20.8,0.0,0.0,0.0
7479,2020-01-26 16:00:00,3256.5,2358.0,21.16,0.0,0.0,0.0
7480,2020-01-26 17:00:00,3472.7,2399.8,21.33,0.0,0.0,0.0
7481,2020-01-26 18:00:00,3417.6,2442.3,21.25,0.0,0.0,0.0
7482,2020-01-26 19:00:00,3285.1,2555.8,21.04,17.45,20.09,16.93
7483,2020-01-26 20:00:00,3175.1,2679.8,20.66,17.55,19.83,16.05
7484,2020-01-26 21:00:00,3086.8,2677.7,20.29,18.97,19.69,18.22
7485,2020-01-26 22:00:00,3006.4,2573.1,20.07,18.95,20.0,18.18
7486,2020-01-26 23:00:00,2926.9,2518.4,19.84,17.42,18.51,15.0
7487,2020-01-27 00:00:00,2882.0,2601.6,19.54,19.0,19.1,19.0
7488,2020-01-27 01:00:00,2865.4,2696.4,19.36,16.8,19.0,13.57
7489,2020-01-27 02:00:00,2843.8,2816.3,19.25,0.0,0.0,0.0
7490,2020-01-27 03:00:00,2853.6,2973.4,19.35,14.02,16.81,10.1
7491,2020-01-27 04:00:00,2881.5,3111.1,19.76,0.0,0.0,0.0
7492,2020-01-27 05:00:00,2954.2,3158.1,20.05,0.0,0.0,0.0
7493,2020-01-27 06:00:00,3153.6,3077.0,20.71,0.0,0.0,0.0
7494,2020-01-27 07:00:00,3362.4,3117.8,21.16,0.0,0.0,0.0
7495,2020-01-27 08:00:00,3444.5,2984.3,21.31,0.0,0.0,0.0
7496,2020-01-27 09:00:00,3413.7,2721.1,21.29,0.0,0.0,0.0
7497,2020-01-27 10:00:00,3408.4,2577.9,21.31,19.94,21.31,18.0
7498,2020-01-27 11:00:00,3390.3,2395.5,21.3,0.0,0.0,0.0
7499,2020-01-27 12:00:00,3335.7,2249.1,21.31,20.76,22.0,18.8
7500,2020-01-27 13:00:00,3350.4,2170.1,21.31,0.0,0.0,0.0
7501,2020-01-27 14:00:00,3340.2,2114.2,21.38,0.0,0.0,0.0
7502,2020-01-27 15:00:00,3350.8,1980.5,21.62,24.77,28.6,21.62
7503,2020-01-27 16:00:00,3461.4,1949.2,22.48,0.0,0.0,0.0
7504,2020-01-27 17:00:00,3663.4,1842.0,26.76,33.0,50.99,26.6
7505,2020-01-27 18:00:00,3590.2,1735.1,23.02,27.92,47.45,23.02
7506,2020-01-27 19:00:00,3458.4,1639.3,21.59,24.02,29.0,20.36
7507,2020-01-27 20:00:00,3366.8,1467.3,21.15,23.63,25.0,21.15
7508,2020-01-27 21:00:00,3282.4,1318.5,21.05,22.32,25.2,19.01
7509,2020-01-27 22:00:00,3322.4,1326.2,20.64,21.27,25.0,16.4
7510,2020-01-27 23:00:00,3287.7,1108.8,20.3,20.82,25.2,16.0
7511,2020-01-28 00:00:00,3242.5,1023.7,20.13,16.86,21.0,11.8
7512,2020-01-28 01:00:00,3222.8,1022.5,20.1,18.46,20.24,16.0
7513,2020-01-28 02:00:00,3205.4,1048.1,20.1,0.0,0.0,0.0
7514,2020-01-28 03:00:00,3136.6,1098.6,20.15,0.0,0.0,0.0
7515,2020-01-28 04:00:00,3155.7,1158.3,20.36,0.0,0.0,0.0
7516,2020-01-28 05:00:00,3238.2,1199.4,20.6,0.0,0.0,0.0
7517,2020-01-28 06:00:00,3578.4,1415.3,21.21,18.22,23.2,16.45
7518,2020-01-28 07:00:00,3832.1,1636.1,34.5,20.81,28.35,17.0
7519,2020-01-28 08:00:00,3855.8,1843.4,38.53,0.0,0.0,0.0
7520,2020-01-28 09:00:00,3838.7,1573.7,34.51,0.0,0.0,0.0
7521,2020-01-28 10:00:00,3819.9,1543.3,34.35,0.0,0.0,0.0
7522,2020-01-28 11:00:00,3760.1,1492.1,32.46,0.0,0.0,0.0
7523,2020-01-28 12:00:00,3766.8,1461.3,33.98,20.0,36.58,16.8
7524,2020-01-28 13:00:00,3802.6,1454.6,30.0,0.0,0.0,0.0
7525,2020-01-28 14:00:00,3729.6,1364.6,28.0,0.0,0.0,0.0
7526,2020-01-28 15:00:00,3763.1,1398.1,27.91,0.0,0.0,0.0
7527,2020-01-28 16:00:00,3783.1,1418.1,29.68,0.0,0.0,0.0
7528,2020-01-28 17:00:00,4106.8,1899.3,39.83,0.0,0.0,0.0
7529,2020-01-28 18:00:00,3976.7,1965.9,39.02,0.0,0.0,0.0
7530,2020-01-28 19:00:00,3793.4,1766.0,22.46,20.41,25.99,17.11
7531,2020-01-28 20:00:00,3499.4,1706.1,21.45,20.86,23.99,18.0
7532,2020-01-28 21:00:00,3258.0,1694.2,21.1,20.64,23.99,18.6
7533,2020-01-28 22:00:00,3117.4,1896.4,20.49,20.22,24.7,17.13
7534,2020-01-28 23:00:00,3034.0,2210.6,20.08,21.02,24.98,19.0
7535,2020-01-29 00:00:00,2976.3,2860.6,19.95,20.48,26.45,18.0
7536,2020-01-29 01:00:00,2922.3,2943.4,19.58,0.0,0.0,0.0
7537,2020-01-29 02:00:00,2626.3,2945.2,19.16,0.0,0.0,0.0
7538,2020-01-29 03:00:00,2943.2,2871.1,19.61,0.0,0.0,0.0
7539,2020-01-29 04:00:00,2956.0,2730.3,19.97,0.0,0.0,0.0
7540,2020-01-29 05:00:00,3025.8,2588.4,20.29,21.21,22.5,19.5
7541,2020-01-29 06:00:00,3203.1,2376.8,21.01,22.35,23.0,21.5
7542,2020-01-29 07:00:00,3469.2,2191.1,21.52,0.0,0.0,0.0
7543,2020-01-29 08:00:00,3563.9,2153.0,21.89,21.95,23.0,21.68
7544,2020-01-29 09:00:00,3525.7,2190.6,21.75,0.0,0.0,0.0
7545,2020-01-29 10:00:00,3529.5,2334.1,21.72,22.98,23.2,22.21
7546,2020-01-29 11:00:00,3465.9,2444.3,21.69,0.0,0.0,0.0
7547,2020-01-29 12:00:00,3379.0,2516.4,21.49,0.0,0.0,0.0
7548,2020-01-29 13:00:00,3381.3,2694.2,21.44,23.12,24.0,22.0
7549,2020-01-29 14:00:00,3380.2,2796.6,21.43,0.0,0.0,0.0
7550,2020-01-29 15:00:00,3370.6,2811.8,21.48,23.28,23.9,22.03
7551,2020-01-29 16:00:00,3429.3,2795.7,21.82,0.0,0.0,0.0
7552,2020-01-29 17:00:00,3588.5,2813.3,22.11,24.03,24.5,23.99
7553,2020-01-29 18:00:00,3491.5,2869.7,21.86,0.0,0.0,0.0
7554,2020-01-29 19:00:00,3374.7,2762.4,21.59,20.89,23.65,18.0
7555,2020-01-29 20:00:00,3284.3,2846.7,21.3,20.84,23.95,18.0
7556,2020-01-29 21:00:00,3197.8,2911.2,21.11,20.68,28.61,18.1
7557,2020-01-29 22:00:00,3106.5,2950.8,20.61,18.9,22.69,16.1
7558,2020-01-29 23:00:00,3028.2,2900.8,20.03,20.13,24.88,17.44
7559,2020-01-30 00:00:00,1555.4,2708.5,19.77,17.33,25.02,11.0
7560,2020-01-30 01:00:00,1529.7,2588.0,19.66,19.12,25.05,11.0
